district_name,district_code,mandal_name,mandal_code,secretariat_code,secretariat_name,latitude,longitude,unit,gen_name
TIRUPATI,752,TIRUPATI RURAL (R),5375,11090210,BRAMHANAPATTU,13.575461,79.477598,Bramhanapattu,Grama Sachivalayam
TIRUPATI,752,TIRUPATI RURAL (R),5375,11090214,CHIGURUWADA,13.590589,79.398912,Chiguruwada,Grama Sachivalayam
TIRUPATI,752,TIRUPATI RURAL (R),5375,11090217,MALLAMGUNTA,13.601906,79.397264,Mallamgunta,Grama Sachivalayam
TIRUPATI,752,TIRUPATI RURAL (R),5375,11091045,SAINAGAR- II,13.616799,79.424692,Sainagar- Ii,Grama Sachivalayam
TIRUPATI,752,TIRUPATI RURAL (R),5375,11090233,THUMMALAGUNTA,13.6130454,79.3895579,Thummalagunta,Grama Sachivalayam
TIRUPATI,752,TIRUPATI RURAL (R),5375,11090236,CHAITANYA PURAM,13.623319,79.455346,Chaitanya Puram,Grama Sachivalayam
TIRUPATI,752,TIRUPATI RURAL (R),5375,11090230,MANGALAM -II,13.6573745,79.4641112,Mangalam -2,Grama Sachivalayam
TIRUPATI,752,TIRUPATI RURAL (R),5375,11090225,PERUMALLAPALLE,13.6067623,79.350284,Perumallapalle,Grama Sachivalayam
TIRUPATI,752,TIRUPATI RURAL (R),5375,11090223,VIDYA NAGAR,13.6175115,79.3867953,Vidya Nagar,Grama Sachivalayam
TIRUPATI,752,TIRUPATI RURAL (R),5375,11090235,YOGIMALLAVARAM,13.6042322,79.4456921,Yogimallavaram,Grama Sachivalayam
TIRUPATI,752,TIRUPATI RURAL (R),5375,11090238,DAMINEDU,13.616779,79.468399,Daminedu,Grama Sachivalayam
TIRUPATI,752,TIRUPATI RURAL (R),5375,11090228,BTR COLONY,13.658924,79.460958,Btr Colony,Grama Sachivalayam
TIRUPATI,752,TIRUPATI RURAL (R),5375,11090224,PUDIPATLA,13.606637,79.356551,Pudipatla,Grama Sachivalayam
TIRUPATI,752,TIRUPATI RURAL (R),5375,11090234,TIRUCHANURU1,13.6068694,79.4484318,Tiruchanuru-1,Grama Sachivalayam
TIRUPATI,752,TIRUPATI RURAL (R),5375,11091043,OTTERU,13.610697,79.42844,Otteru,Grama Sachivalayam
TIRUPATI,752,VADAMALAPETA (R),5399,11090246,PATHIPUTTUR,13.55763,79.467998,Pathiputtur,Grama Sachivalayam
TIRUPATI,752,VADAMALAPETA (R),5399,11090242,A.MPURAM,13.500602,79.524754,A.Mpuram,Grama Sachivalayam
TIRUPATI,752,VADAMALAPETA (R),5399,11090247,PUDI,13.55143,79.5068,Pudi,Grama Sachivalayam
TIRUPATI,752,VADAMALAPETA (R),5399,11090244,BALINAIDUKANDRIGA,13.513739,79.467479,Balinaidukandriga,Grama Sachivalayam
TIRUPATI,752,VADAMALAPETA (R),5399,11090245,PADIREDU,13.5594546,79.5404597,Padiredu,Grama Sachivalayam
TIRUPATI,752,VADAMALAPETA (R),5399,11090252,VADAMALA,13.5460246,79.5191272,Vadamala,Grama Sachivalayam
TIRUPATI,752,VADAMALAPETA (R),5399,11090243,APPALAYAGUNTA,13.537529,79.478761,Appalayagunta,Grama Sachivalayam
TIRUPATI,752,VADAMALAPETA (R),5399,11090251,THIRUMANDYAM,13.5415,79.4979,Thirumandyam,Grama Sachivalayam
TIRUPATI,752,VADAMALAPETA (R),5399,11090253,VADAMALAPETA,13.55048,79.52339,Vadamalapeta,Grama Sachivalayam
TIRUPATI,752,VADAMALAPETA (R),5399,11090248,S.B.RPURAM,13.480097,79.516244,S.B.Rpuram,Grama Sachivalayam
TIRUPATI,752,VADAMALAPETA (R),5399,11090250,T.CAGRAHARAM,13.5789071,79.5456082,T.Cagraharam,Grama Sachivalayam
TIRUPATI,752,VADAMALAPETA (R),5399,11090249,S.VPURAM,13.5345486,79.5214001,S.Vpuram,Grama Sachivalayam
TIRUPATI,752,VAKADU (R),5192,10990076,DUGARAJAPATNAM,13.978706,80.15649,Dugarajapatnam,Grama Sachivalayam
TIRUPATI,752,VAKADU (R),5192,10990075,BALIREDDYPALEM,14.0241109,80.0936214,Balireddypalem,Grama Sachivalayam
TIRUPATI,752,VAKADU (R),5192,10990086,VAKADU2,14.002341,80.077217,Vakadu-2,Grama Sachivalayam
TIRUPATI,752,VAKADU (R),5192,10990084,THIRUMURU,13.9792798,80.1205363,Thirumuru,Grama Sachivalayam
TIRUPATI,752,VAKADU (R),5192,10990081,NELLIPUDI,14.004158,80.079514,Nellipudi,Grama Sachivalayam
TIRUPATI,752,VAKADU (R),5192,10990079,KONDAPURAM,13.9863968,80.0192583,Kondapuram,Grama Sachivalayam
TIRUPATI,752,VAKADU (R),5192,10990085,VAKADU1,13.9984984,80.060592,Vakadu-1,Grama Sachivalayam
TIRUPATI,752,VAKADU (R),5192,10990077,JAMINIKOTHAPALEM,14.038714,80.112799,Jaminikothapalem,Grama Sachivalayam
TIRUPATI,752,VAKADU (R),5192,10990080,KONDURU,14.016293,80.128564,Konduru,Grama Sachivalayam
TIRUPATI,752,VAKADU (R),5192,10990083,PUDIRAYADORUVU,13.890988,80.197337,Pudirayadoruvu,Grama Sachivalayam
TIRUPATI,752,VAKADU (R),5192,10990078,KALLURU,13.989384,80.096646,Kalluru,Grama Sachivalayam
TIRUPATI,752,VAKADU (R),5192,10990082,NIDIGURTHI,13.886365,80.158224,Nidigurthi,Grama Sachivalayam
TIRUPATI,752,VARADAIAHPALEM (R),5381,11090813,MARADAWADA,13.6415412,79.9308513,Maradawada,Grama Sachivalayam
TIRUPATI,752,VARADAIAHPALEM (R),5381,11090812,KADURU,13.6052072,79.9523124,Kaduru,Grama Sachivalayam
TIRUPATI,752,VARADAIAHPALEM (R),5381,11090805,BATHALAVALLAM,13.58977428,80.00273896,Bathalavallam,Grama Sachivalayam
TIRUPATI,752,VARADAIAHPALEM (R),5381,11090815,SANTHAVELLORE,13.685984,79.937039,Santhavellore,Grama Sachivalayam
TIRUPATI,752,VARADAIAHPALEM (R),5381,11090811,KARIPAKEM,13.6312799,79.999582,Karipakem,Grama Sachivalayam
TIRUPATI,752,VARADAIAHPALEM (R),5381,11090810,KAMBAKAM,13.5863238,79.9047885,Kambakam,Grama Sachivalayam
TIRUPATI,752,VARADAIAHPALEM (R),5381,11090808,CHINNAPANDURU,13.5419307,79.9407805,Chinnapanduru,Grama Sachivalayam
TIRUPATI,752,VARADAIAHPALEM (R),5381,11090809,INDIRANAGAR,13.6071576,79.9224717,Indiranagar,Grama Sachivalayam
TIRUPATI,752,VARADAIAHPALEM (R),5381,11090817,VARADAIAHPALEM2,13.5966453,79.9325748,Varadaiahpalem-2,Grama Sachivalayam
TIRUPATI,752,VARADAIAHPALEM (R),5381,11090806,CLNPALLI,13.6242524,79.9360319,Clnpalli,Grama Sachivalayam
TIRUPATI,752,VARADAIAHPALEM (R),5381,11090807,MATHERIMITTA,13.5671506,80.014099,Matherimitta,Grama Sachivalayam
TIRUPATI,752,VARADAIAHPALEM (R),5381,11090814,PANDOOR,13.549496,79.917101,Pandoor,Grama Sachivalayam
TIRUPATI,752,VARADAIAHPALEM (R),5381,11090816,VARADAIAHPALEM1,13.601046,79.9316225,Varadaiahpalem-1,Grama Sachivalayam
TIRUPATI,752,VENKATAGIRI (R),5187,10990153,PARAVOLU,13.9961767,79.5450533,Paravolu,Grama Sachivalayam
TIRUPATI,752,VENKATAGIRI (R),5187,10990154,CHINTHAGUNTA,13.979055,79.540788,Chinthagunta,Grama Sachivalayam
TIRUPATI,752,VENKATAGIRI (R),5187,10990152,PAPAMAMBAPURAM,14.009529,79.625015,Papamambapuram,Grama Sachivalayam
TIRUPATI,752,VENKATAGIRI (R),5187,10990150,PETLURU,13.9534553,79.627655,Petluru,Grama Sachivalayam
TIRUPATI,752,VENKATAGIRI (R),5187,10990155,SOMASANIGUNTA,13.9606581,79.5704203,Somasanigunta,Grama Sachivalayam
TIRUPATI,752,VENKATAGIRI (R),5187,10990147,UPPRAPALLI,13.85508,79.6320623,Upprapalli,Grama Sachivalayam
TIRUPATI,752,VENKATAGIRI (R),5187,10990156,VALLIVEDU,13.9108896,79.6004779,Vallivedu,Grama Sachivalayam
TIRUPATI,752,VENKATAGIRI (R),5187,10990146,CHELIKAMPADU,13.936325,79.54565,Chelikampadu,Grama Sachivalayam
TIRUPATI,752,VENKATAGIRI (R),5187,10990148,JANGALAPALLI,13.972015,79.608915,Jangalapalli,Grama Sachivalayam
TIRUPATI,752,VENKATAGIRI (R),5187,10990149,KALAVALAPUDI,13.869729,79.65872,Kalavalapudi,Grama Sachivalayam
TIRUPATI,752,VENKATAGIRI (R),5187,10990151,PALEMKOTA,13.972988,79.521227,Palemkota,Grama Sachivalayam
TIRUPATI,752,VENKATAGIRI (R),5187,10990157,YATHALURU,13.8929086,79.646806,Yathaluru,Grama Sachivalayam
TIRUPATI,752,VENKATAGIRI (U),1127,21127009,AMMAVARIPETA,13.951778,79.583393,Ammavaripeta,Ward Sachivalayam
TIRUPATI,752,VENKATAGIRI (U),1127,21127005,RANIPETA,13.94785,79.58799,Ranipeta,Ward Sachivalayam
TIRUPATI,752,VENKATAGIRI (U),1127,21127013,COLLEGEMETTA,13.951733,79.58351,Collegemetta,Ward Sachivalayam
TIRUPATI,752,VENKATAGIRI (U),1127,21127007,OLDSIVALAYAM,13.9530771,79.5800295,Oldsivalayam,Ward Sachivalayam
TIRUPATI,752,VENKATAGIRI (U),1127,21127008,SUDHARSANNAGAR,13.950761,79.575466,Sudharsannagar,Ward Sachivalayam
TIRUPATI,752,VENKATAGIRI (U),1127,21127010,PEERJATHIPETA,13.9599458,79.5774777,Peerjathipeta,Ward Sachivalayam
TIRUPATI,752,VENKATAGIRI (U),1127,21127012,PATHAKOTA,13.9615284,79.5826664,Pathakota,Ward Sachivalayam
TIRUPATI,752,VENKATAGIRI (U),1127,21127003,NTRCOLONY,13.948766,79.5951255,Ntrcolony,Ward Sachivalayam
TIRUPATI,752,VENKATAGIRI (U),1127,21127011,GANDHISTREET,13.9622829,79.579179,Gandhistreet,Ward Sachivalayam
TIRUPATI,752,VENKATAGIRI (U),1127,21127004,NGOCOLONY,13.9447531,79.5982413,Ngocolony,Ward Sachivalayam
TIRUPATI,752,VENKATAGIRI (U),1127,21127006,MALLAMMATEMPLE,13.9478626,79.5817361,Mallammatemple,Ward Sachivalayam
TIRUPATI,752,VENKATAGIRI (U),1127,21127014,KAMPALEM,13.9650031,79.5843648,Kampalem,Ward Sachivalayam
TIRUPATI,752,VENKATAGIRI (U),1127,21127001,BANGARUPETA,13.9651373,79.5977558,Bangarupeta,Ward Sachivalayam
TIRUPATI,752,VENKATAGIRI (U),1127,21127002,SALICOLONY,13.957144,79.597165,Salicolony,Ward Sachivalayam
TIRUPATI,752,YERPEDU (R),5377,11090875,KANDADU,13.6398805,79.6275165,Kandadu,Grama Sachivalayam
TIRUPATI,752,YERPEDU (R),5377,11090877,M.D.PUTTURU,13.634411,79.589159,M.D.Putturu,Grama Sachivalayam
TIRUPATI,752,YERPEDU (R),5377,11090881,PALLAM,13.8226329,79.5844978,Pallam,Grama Sachivalayam
TIRUPATI,752,YERPEDU (R),5377,11090872,BANDARUPALLI,13.67817,79.63685,Bandarupalli,Grama Sachivalayam
TIRUPATI,752,YERPEDU (R),5377,11090873,CHELLURU,13.6148918,79.5875207,Chelluru,Grama Sachivalayam
TIRUPATI,752,YERPEDU (R),5377,11090886,RAVILLAVARIKANDRIGA,13.591761,79.561187,Ravillavarikandriga,Grama Sachivalayam
TIRUPATI,752,YERPEDU (R),5377,11090883,PAPANAIDUPET,13.6072923,79.55209,Papanaidupet,Grama Sachivalayam
TIRUPATI,752,YERPEDU (R),5377,11090884,PATHAVEERAPURAM,13.665795,79.587502,Pathaveerapuram,Grama Sachivalayam
TIRUPATI,752,YERPEDU (R),5377,11090882,PANGURU,13.764364,79.5968167,Panguru,Grama Sachivalayam
TIRUPATI,752,YERPEDU (R),5377,11090888,YERPEDU,13.6940315,79.5941306,Yerpedu,Grama Sachivalayam
TIRUPATI,752,YERPEDU (R),5377,11090879,MERLAPAKA,13.6990785,79.6075106,Merlapaka,Grama Sachivalayam
TIRUPATI,752,YERPEDU (R),5377,11090887,VIKRUTAMALA,13.620419,79.563858,Vikrutamala,Grama Sachivalayam
TIRUPATI,752,YERPEDU (R),5377,11090874,GUDIMALLAM,13.604167,79.576696,Gudimallam,Grama Sachivalayam
TIRUPATI,752,YERPEDU (R),5377,11090876,KOTHAVEERAPURAM,13.6566182,79.6054378,Kothaveerapuram,Grama Sachivalayam
TIRUPATI,752,YERPEDU (R),5377,11090880,MUSALIPEDU,13.6571084,79.648242,Musalipedu,Grama Sachivalayam
TIRUPATI,752,YERPEDU (R),5377,11090870,AMANDURU,13.6950862,79.5941395,Amanduru,Grama Sachivalayam
TIRUPATI,752,YERPEDU (R),5377,11090885,RAJULAPALEM,13.7768273,79.5910701,Rajulapalem,Grama Sachivalayam
TIRUPATI,752,YERPEDU (R),5377,11090871,ANJIMEDU,13.6740825,79.5788852,Anjimedu,Grama Sachivalayam
TIRUPATI,752,YERPEDU (R),5377,11090878,MARRIMANDA,13.610965,79.552574,Marrimanda,Grama Sachivalayam
TIRUPATI,752,YERRAVARIPALEM (R),5374,11090915,KAMALAYYAGARIPALLE,13.716844,79.170907,Kamalayyagaripalle,Grama Sachivalayam
TIRUPATI,752,YERRAVARIPALEM (R),5374,11090912,CHERUKUVARIPALLE,13.720763,79.11665,Cherukuvaripalle,Grama Sachivalayam
TIRUPATI,752,YERRAVARIPALEM (R),5374,11090916,KOTAKADAPALLE,13.828673,79.121868,Kotakadapalle,Grama Sachivalayam
TIRUPATI,752,YERRAVARIPALEM (R),5374,11090921,YERRAVARIPALEM,13.705584,79.1338621,Yerravaripalem,Grama Sachivalayam
TIRUPATI,752,YERRAVARIPALEM (R),5374,11090914,ELLAMANDA,13.799977,79.041376,Ellamanda,Grama Sachivalayam
TIRUPATI,752,YERRAVARIPALEM (R),5374,11090918,NERABAILU,13.74918,79.16426,Nerabailu,Grama Sachivalayam
TIRUPATI,752,YERRAVARIPALEM (R),5374,11090919,UDAYAMANIKYAMAGRAHARAM,13.7341412,79.1098665,Udayamanikyamagraharam,Grama Sachivalayam
TIRUPATI,752,YERRAVARIPALEM (R),5374,11090920,USTHIKAYALAPENTA,13.8341165,79.0336409,Usthikayalapenta,Grama Sachivalayam
TIRUPATI,752,YERRAVARIPALEM (R),5374,11090917,KURAPARTHIVARIPALLE,13.777663,79.120828,Kuraparthivaripalle,Grama Sachivalayam
TIRUPATI,752,YERRAVARIPALEM (R),5374,11090911,BODEVANDLAPALLE,13.790533,79.102872,Bodevandlapalle,Grama Sachivalayam
TIRUPATI,752,YERRAVARIPALEM (R),5374,11090913,CHINTHAGUNTA,13.73819,79.17839,Chinthagunta,Grama Sachivalayam
VISAKHAPATNAM,520,ANANDAPURAM (R),4863,10390284,PEDDIPALEM,17.9083844,83.4001238,Peddipalem,Grama Sachivalayam
VISAKHAPATNAM,520,ANANDAPURAM (R),4863,10390286,SOTYAM,17.8666539,83.2955431,Sotyam,Grama Sachivalayam
VISAKHAPATNAM,520,ANANDAPURAM (R),4863,10390274,CHANDAKA,17.922296,83.3623967,Chandaka,Grama Sachivalayam
VISAKHAPATNAM,520,ANANDAPURAM (R),4863,10390282,MUTUCHARLA,17.876875,83.277076,Mutucharla,Grama Sachivalayam
VISAKHAPATNAM,520,ANANDAPURAM (R),4863,10390272,ANANDAPURAM,17.9024975,83.3710922,Anandapuram,Grama Sachivalayam
VISAKHAPATNAM,520,ANANDAPURAM (R),4863,10390289,VEMULAVALASA,17.8948991,83.3767765,Vemulavalasa,Grama Sachivalayam
VISAKHAPATNAM,520,ANANDAPURAM (R),4863,10390276,GANDIGUNDAM,17.8433272,83.2565439,Gandigundam,Grama Sachivalayam
VISAKHAPATNAM,520,ANANDAPURAM (R),4863,10390283,PALAVALASA,17.9004555,83.354394,Palavalasa,Grama Sachivalayam
VISAKHAPATNAM,520,ANANDAPURAM (R),4863,10390288,VELLANKI,17.894279,83.389194,Vellanki,Grama Sachivalayam
VISAKHAPATNAM,520,ANANDAPURAM (R),4863,10390285,RAMAVARAM,17.862827,83.2455853,Ramavaram,Grama Sachivalayam
VISAKHAPATNAM,520,ANANDAPURAM (R),4863,10390273,BONI,17.964599,83.343975,Boni,Grama Sachivalayam
VISAKHAPATNAM,520,ANANDAPURAM (R),4863,10390278,GOTTIPALLI,17.9366622,83.35576,Gottipalli,Grama Sachivalayam
VISAKHAPATNAM,520,ANANDAPURAM (R),4863,10390279,KUSULUVADA,17.943525,83.341094,Kusuluvada,Grama Sachivalayam
VISAKHAPATNAM,520,ANANDAPURAM (R),4863,10390280,LODAGALAVANIPALEM,17.8939162,83.3686087,Lodagalavanipalem,Grama Sachivalayam
VISAKHAPATNAM,520,ANANDAPURAM (R),4863,10390287,TARLUVADA,17.9027737,83.3314919,Tarluvada,Grama Sachivalayam
VISAKHAPATNAM,520,ANANDAPURAM (R),4863,10390275,GAMBHEERAM,17.8698065,83.3664439,Gambheeram,Grama Sachivalayam
VISAKHAPATNAM,520,ANANDAPURAM (R),4863,10390277,GIDIJALA,17.8926239,83.2935914,Gidijala,Grama Sachivalayam
VISAKHAPATNAM,520,ANANDAPURAM (R),4863,10390281,MAMIDILOVA,17.852468,83.286506,Mamidilova,Grama Sachivalayam
VISAKHAPATNAM,520,BHEEMUNIPATNAM (R),4865,10390236,AMANAM,17.9573,83.45574,Amanam,Grama Sachivalayam
VISAKHAPATNAM,520,BHEEMUNIPATNAM (R),4865,10390245,LAKSHMIPURAM,17.959994,83.397796,Lakshmipuram,Grama Sachivalayam
VISAKHAPATNAM,520,BHEEMUNIPATNAM (R),4865,10390243,K.NAGARAPALEM-2,17.8321568,83.4119448,K.Nagarapalem-2,Grama Sachivalayam
VISAKHAPATNAM,520,BHEEMUNIPATNAM (R),4865,10390247,MAJJIVALASA,17.948504,83.392702,Majjivalasa,Grama Sachivalayam
VISAKHAPATNAM,520,BHEEMUNIPATNAM (R),4865,10390249,NIDIGATTU,17.867386,83.396347,Nidigattu,Grama Sachivalayam
VISAKHAPATNAM,520,BHEEMUNIPATNAM (R),4865,10390244,KAPULUPPPADA,17.8540414,83.3847484,Kapulupppada,Grama Sachivalayam
VISAKHAPATNAM,520,BHEEMUNIPATNAM (R),4865,10390253,T.NAGARAPALEM,17.9377406,83.4161391,T.Nagarapalem,Grama Sachivalayam
VISAKHAPATNAM,520,BHEEMUNIPATNAM (R),4865,10390250,PEDANAGAMAYYAPALEM,17.919808,83.461114,Pedanagamayyapalem,Grama Sachivalayam
VISAKHAPATNAM,520,BHEEMUNIPATNAM (R),4865,10390248,MULAKUDDU,17.91919,83.449796,Mulakuddu,Grama Sachivalayam
VISAKHAPATNAM,520,BHEEMUNIPATNAM (R),4865,10390252,SINGANABANDA,17.9627973,83.4003798,Singanabanda,Grama Sachivalayam
VISAKHAPATNAM,520,BHEEMUNIPATNAM (R),4865,10390238,CHEPALUPPADA,17.8529456,83.4091479,Chepaluppada,Grama Sachivalayam
VISAKHAPATNAM,520,BHEEMUNIPATNAM (R),4865,10390237,ANNAVARAM,17.9363904,83.4944601,Annavaram,Grama Sachivalayam
VISAKHAPATNAM,520,BHEEMUNIPATNAM (R),4865,10390241,J.V.AGRAHARAM,17.883837,83.406882,J.V.Agraharam,Grama Sachivalayam
VISAKHAPATNAM,520,BHEEMUNIPATNAM (R),4865,10390242,K.NAGARAPALEM-1,17.8394039,83.399657,K.Nagarapalem-1,Grama Sachivalayam
VISAKHAPATNAM,520,BHEEMUNIPATNAM (R),4865,10390246,MAJJIPETA,17.987964,83.378606,Majjipeta,Grama Sachivalayam
VISAKHAPATNAM,520,BHEEMUNIPATNAM (R),4865,10390254,TALLAVALASA,17.911506,83.412947,Tallavalasa,Grama Sachivalayam
VISAKHAPATNAM,520,BHEEMUNIPATNAM (R),4865,10390240,DAKAMARRI,17.9900933,83.4005527,Dakamarri,Grama Sachivalayam
VISAKHAPATNAM,520,BHEEMUNIPATNAM (R),4865,10390239,CHIPPADA,17.92747,83.45507,Chippada,Grama Sachivalayam
VISAKHAPATNAM,520,BHEEMUNIPATNAM (R),4865,10390255,TATITURU,17.935155,83.4000925,Tatituru,Grama Sachivalayam
VISAKHAPATNAM,520,GVMC (BHEEMILI) (U),1089,21089007,CHINNABAZAR,17.89490404774876,83.4487147649992,Chinnabazar,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (BHEEMILI) (U),1089,21089008,SMITHSTREET,17.886055,83.447981,Smithstreet,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (BHEEMILI) (U),1089,21089005,BOGGUROAD-03,17.932814,83.426124,Bogguroad-3,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (BHEEMILI) (U),1089,21089013,ADARSHNAGAR-01,17.926431,83.427786,Adarshnagar-1,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (BHEEMILI) (U),1089,21089006,THOTAVEEDHI,17.897131,83.445998,Thotaveedhi,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (BHEEMILI) (U),1089,21089012,NAMMIVANIPETA,17.915894,83.425961,Nammivanipeta,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (BHEEMILI) (U),1089,21089015,BALAJINAGAR,17.932994,83.422131,Balajinagar,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (BHEEMILI) (U),1089,21089003,BOGGUROAD-01,17.929096,83.42545,Bogguroad-1,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (BHEEMILI) (U),1089,21089004,BOGGUROAD-02,17.929096,83.42545,Bogguroad-2,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (BHEEMILI) (U),1089,21089010,APPIKONDAVEEDHI,17.8906134,83.4523338,Appikondaveedhi,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (BHEEMILI) (U),1089,21089011,KRISHNACOLONY,17.8943485,83.435173,Krishnacolony,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (BHEEMILI) (U),1089,21089001,CHITTIVALASA,17.931392,83.429485,Chittivalasa,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (BHEEMILI) (U),1089,21089002,SANTHAPETA,17.931962405236,83.430773972423,Santhapeta,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (BHEEMILI) (U),1089,21089009,YEGUVAPETA,17.8877781,83.4519179,Yeguvapeta,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (BHEEMILI) (U),1089,21089014,ADARSHNAGAR-02,17.926182,83.428096,Adarshnagar-2,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (VISAKHAPATNAM) (U),1086,21086381,TIRUMALANAGAR,17.6948434,83.1720506,Tirumalanagar,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (VISAKHAPATNAM) (U),1086,21086396,LANKELAPALEM,17.691589,83.105775,Lankelapalem,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (VISAKHAPATNAM) (U),1086,21086398,MANGALAPALEM,17.706533,83.144919,Mangalapalem,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (VISAKHAPATNAM) (U),1086,21086408,KAPUJAGGARAJUPETA,17.705972,83.176218,Kapujaggarajupeta,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (VISAKHAPATNAM) (U),1086,21086413,KAPUTHUNGLAM-01,17.7069092,83.1922216,Kaputhunglam-1,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (VISAKHAPATNAM) (U),1086,21086424,SCCOLONY-02,17.682151,83.194004,Sccolony-2,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (VISAKHAPATNAM) (U),1086,21086444,BCROAD-02,17.681937,83.215641,Bcroad-2,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (VISAKHAPATNAM) (U),1086,21086450,PEDAGANTYADA-08,17.690331,83.20865,Pedagantyada-8,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (VISAKHAPATNAM) (U),1086,21086452,SHEELANAGAR,17.717996,83.201943,Sheelanagar,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (VISAKHAPATNAM) (U),1086,21086458,NAGENDRACOLONY,17.7600717,83.2017699,Nagendracolony,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (VISAKHAPATNAM) (U),1086,21086459,VENKATAPURAM-01,17.7601369,83.205293,Venkatapuram-1,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (VISAKHAPATNAM) (U),1086,21086460,VENKATAPURAM-02,17.7572652,83.2059207,Venkatapuram-2,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (VISAKHAPATNAM) (U),1086,21086462,YELLAPUVANIPALEM-02,17.7479569,83.2139574,Yellapuvanipalem-2,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (VISAKHAPATNAM) (U),1086,21086487,VIRATNAGAR-02,17.7691223,83.2155403,Viratnagar-2,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (VISAKHAPATNAM) (U),1086,21086489,PRAHALADAPURAM-01,17.761882,83.217025,Prahaladapuram-1,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (VISAKHAPATNAM) (U),1086,21086502,PAPAYYARAJUPALEM-02,17.7961957,83.2100111,Papayyarajupalem-2,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (VISAKHAPATNAM) (U),1086,21086505,CHINNAMUSHIDIWADA-03,17.8042297,83.2076352,Chinnamushidiwada-3,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (VISAKHAPATNAM) (U),1086,21086506,CHINNAMUSHIDIWADA-04,17.804045,83.205401,Chinnamushidiwada-4,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (VISAKHAPATNAM) (U),1086,21086522,SIMHAPURICOLONY,17.7761007,83.2293535,Simhapuricolony,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (VISAKHAPATNAM) (U),1086,21086050,PMPALEM,17.8003659,83.3477288,Pmpalem,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (VISAKHAPATNAM) (U),1086,21086049,NTRCOLONY,17.804713,83.341734,Ntrcolony,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (VISAKHAPATNAM) (U),1086,21086057,VAMBAYCOLONY-01,17.8144639,83.363981,Vambaycolony-1,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (VISAKHAPATNAM) (U),1086,21086061,BOTTAVANIPALEMCHERUVU-02,17.8133059,83.3628969,Bottavanipalemcheruvu-2,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (VISAKHAPATNAM) (U),1086,21086081,RUSHIKONDA-01,17.794278,83.3868836,Rushikonda-1,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (VISAKHAPATNAM) (U),1086,21086090,DAYALNAGAR-02,17.776681,83.357911,Dayalnagar-2,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (VISAKHAPATNAM) (U),1086,21086102,MVPSECTOR,17.7362488,83.3331507,Mvpsector,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (VISAKHAPATNAM) (U),1086,21086108,OLDVENKOJIPALEM,17.743299,83.314989,Oldvenkojipalem,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (VISAKHAPATNAM) (U),1086,21086113,RAJAKAVEEDHI-02,17.7441992,83.3233252,Rajakaveedhi-2,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (VISAKHAPATNAM) (U),1086,21086137,OLDRESAPUVANIPLAEM,17.7412263,83.3155177,Oldresapuvaniplaem,Ward Sachivalayam
VISAKHAPATNAM,520,GVMC (VISAKHAPATNAM) (U),1086,21086151,PEETHALAVANIPALEM,17.736188,83.32381,Peethalavanipalem,Ward Sachivalayam
